TAX_PAYER_ID,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030,WT2031,WT2032
48560,1,1,1,1,1,1,1,1,1
48774,1,1,1,1,1,1,1,1,1
48855,1,1,1,1,1,1,1,1,1
48856,1,1,1,1,1,1,1,1,1
48911,1,1,1,1,1,1,1,1,1
49001,1,1,1,1,1,1,1,1,1
49162,1,1,1,1,1,1,1,1,1
49243,1,1,1,1,1,1,1,1,1
49257,1,1,1,1,1,1,1,1,1
49299,1,1,1,1,1,1,1,1,1
49462,1,1,1,1,1,1,1,1,1
49622,1,1,1,1,1,1,1,1,1
49659,1,1,1,1,1,1,1,1,1
49887,1,1,1,1,1,1,1,1,1
49996,1,1,1,1,1,1,1,1,1
50012,1,1,1,1,1,1,1,1,1
50018,1,1,1,1,1,1,1,1,1
50020,1,1,1,1,1,1,1,1,1
50059,1,1,1,1,1,1,1,1,1
50164,1,1,1,1,1,1,1,1,1
50308,1,1,1,1,1,1,1,1,1
50417,1,1,1,1,1,1,1,1,1
50535,1,1,1,1,1,1,1,1,1
50538,1,1,1,1,1,1,1,1,1
50663,1,1,1,1,1,1,1,1,1
50716,1,1,1,1,1,1,1,1,1
50729,1,1,1,1,1,1,1,1,1
50846,1,1,1,1,1,1,1,1,1
50923,1,1,1,1,1,1,1,1,1
50950,1,1,1,1,1,1,1,1,1
50952,1,1,1,1,1,1,1,1,1
51038,1,1,1,1,1,1,1,1,1
51039,1,1,1,1,1,1,1,1,1
51053,1,1,1,1,1,1,1,1,1
51054,1,1,1,1,1,1,1,1,1
51069,1,1,1,1,1,1,1,1,1
51104,1,1,1,1,1,1,1,1,1
51125,1,1,1,1,1,1,1,1,1
51254,1,1,1,1,1,1,1,1,1
51311,1,1,1,1,1,1,1,1,1
51356,1,1,1,1,1,1,1,1,1
51465,1,1,1,1,1,1,1,1,1
51473,1,1,1,1,1,1,1,1,1
51518,1,1,1,1,1,1,1,1,1
51557,1,1,1,1,1,1,1,1,1
51585,1,1,1,1,1,1,1,1,1
51794,1,1,1,1,1,1,1,1,1
51848,1,1,1,1,1,1,1,1,1
51881,1,1,1,1,1,1,1,1,1
51885,1,1,1,1,1,1,1,1,1
51956,1,1,1,1,1,1,1,1,1
52055,1,1,1,1,1,1,1,1,1
52057,1,1,1,1,1,1,1,1,1
52100,1,1,1,1,1,1,1,1,1
52124,1,1,1,1,1,1,1,1,1
52170,1,1,1,1,1,1,1,1,1
52259,1,1,1,1,1,1,1,1,1
52260,1,1,1,1,1,1,1,1,1
52264,1,1,1,1,1,1,1,1,1
52326,1,1,1,1,1,1,1,1,1
52396,1,1,1,1,1,1,1,1,1
52398,1,1,1,1,1,1,1,1,1
52413,1,1,1,1,1,1,1,1,1
52441,1,1,1,1,1,1,1,1,1
52464,1,1,1,1,1,1,1,1,1
52523,1,1,1,1,1,1,1,1,1
52537,1,1,1,1,1,1,1,1,1
52650,1,1,1,1,1,1,1,1,1
52660,1,1,1,1,1,1,1,1,1
52681,1,1,1,1,1,1,1,1,1
52704,1,1,1,1,1,1,1,1,1
52846,1,1,1,1,1,1,1,1,1
52849,1,1,1,1,1,1,1,1,1
52864,1,1,1,1,1,1,1,1,1
52883,1,1,1,1,1,1,1,1,1
53002,1,1,1,1,1,1,1,1,1
53071,1,1,1,1,1,1,1,1,1
53076,1,1,1,1,1,1,1,1,1
53087,1,1,1,1,1,1,1,1,1
53165,1,1,1,1,1,1,1,1,1
53179,1,1,1,1,1,1,1,1,1
53294,1,1,1,1,1,1,1,1,1
53299,1,1,1,1,1,1,1,1,1
53415,1,1,1,1,1,1,1,1,1
53491,1,1,1,1,1,1,1,1,1
53524,1,1,1,1,1,1,1,1,1
53550,1,1,1,1,1,1,1,1,1
53600,1,1,1,1,1,1,1,1,1
53738,1,1,1,1,1,1,1,1,1
53744,1,1,1,1,1,1,1,1,1
53868,1,1,1,1,1,1,1,1,1
53899,1,1,1,1,1,1,1,1,1
53906,1,1,1,1,1,1,1,1,1
53968,1,1,1,1,1,1,1,1,1
53995,1,1,1,1,1,1,1,1,1
54008,1,1,1,1,1,1,1,1,1
54086,1,1,1,1,1,1,1,1,1
54130,1,1,1,1,1,1,1,1,1
54167,1,1,1,1,1,1,1,1,1
54220,1,1,1,1,1,1,1,1,1
54319,1,1,1,1,1,1,1,1,1
54366,1,1,1,1,1,1,1,1,1
54405,1,1,1,1,1,1,1,1,1
54426,1,1,1,1,1,1,1,1,1
54598,1,1,1,1,1,1,1,1,1
54748,1,1,1,1,1,1,1,1,1
54750,1,1,1,1,1,1,1,1,1
54769,1,1,1,1,1,1,1,1,1
54775,1,1,1,1,1,1,1,1,1
54873,1,1,1,1,1,1,1,1,1
54896,1,1,1,1,1,1,1,1,1
54950,1,1,1,1,1,1,1,1,1
55000,1,1,1,1,1,1,1,1,1
55114,1,1,1,1,1,1,1,1,1
55118,1,1,1,1,1,1,1,1,1
55279,1,1,1,1,1,1,1,1,1
55291,1,1,1,1,1,1,1,1,1
55296,1,1,1,1,1,1,1,1,1
55388,1,1,1,1,1,1,1,1,1
55430,1,1,1,1,1,1,1,1,1
55498,1,1,1,1,1,1,1,1,1
55643,1,1,1,1,1,1,1,1,1
55690,1,1,1,1,1,1,1,1,1
55694,1,1,1,1,1,1,1,1,1
55716,1,1,1,1,1,1,1,1,1
55843,1,1,1,1,1,1,1,1,1
55845,1,1,1,1,1,1,1,1,1
55853,1,1,1,1,1,1,1,1,1
55906,1,1,1,1,1,1,1,1,1
55908,1,1,1,1,1,1,1,1,1
55909,1,1,1,1,1,1,1,1,1
55975,1,1,1,1,1,1,1,1,1
55976,1,1,1,1,1,1,1,1,1
55993,1,1,1,1,1,1,1,1,1
56020,1,1,1,1,1,1,1,1,1
56034,1,1,1,1,1,1,1,1,1
56044,1,1,1,1,1,1,1,1,1
56221,1,1,1,1,1,1,1,1,1
56253,1,1,1,1,1,1,1,1,1
56263,1,1,1,1,1,1,1,1,1
56273,1,1,1,1,1,1,1,1,1
56293,1,1,1,1,1,1,1,1,1
56307,1,1,1,1,1,1,1,1,1
56316,1,1,1,1,1,1,1,1,1
56395,1,1,1,1,1,1,1,1,1
56400,1,1,1,1,1,1,1,1,1
56570,1,1,1,1,1,1,1,1,1
56575,1,1,1,1,1,1,1,1,1
56600,1,1,1,1,1,1,1,1,1
56641,1,1,1,1,1,1,1,1,1
56646,1,1,1,1,1,1,1,1,1
56697,1,1,1,1,1,1,1,1,1
56756,1,1,1,1,1,1,1,1,1
56844,1,1,1,1,1,1,1,1,1
56940,1,1,1,1,1,1,1,1,1
57051,1,1,1,1,1,1,1,1,1
57113,1,1,1,1,1,1,1,1,1
57126,1,1,1,1,1,1,1,1,1
57165,1,1,1,1,1,1,1,1,1
57258,1,1,1,1,1,1,1,1,1
57302,1,1,1,1,1,1,1,1,1
57342,1,1,1,1,1,1,1,1,1
57362,1,1,1,1,1,1,1,1,1
57380,1,1,1,1,1,1,1,1,1
57426,1,1,1,1,1,1,1,1,1
57451,1,1,1,1,1,1,1,1,1
57463,1,1,1,1,1,1,1,1,1
57465,1,1,1,1,1,1,1,1,1
57498,1,1,1,1,1,1,1,1,1
57500,1,1,1,1,1,1,1,1,1
57506,1,1,1,1,1,1,1,1,1
57520,1,1,1,1,1,1,1,1,1
57539,1,1,1,1,1,1,1,1,1
57552,1,1,1,1,1,1,1,1,1
57568,1,1,1,1,1,1,1,1,1
57625,1,1,1,1,1,1,1,1,1
57626,1,1,1,1,1,1,1,1,1
57633,1,1,1,1,1,1,1,1,1
57838,1,1,1,1,1,1,1,1,1
57865,1,1,1,1,1,1,1,1,1
57933,1,1,1,1,1,1,1,1,1
57939,1,1,1,1,1,1,1,1,1
57949,1,1,1,1,1,1,1,1,1
57964,1,1,1,1,1,1,1,1,1
58035,1,1,1,1,1,1,1,1,1
58048,1,1,1,1,1,1,1,1,1
58100,1,1,1,1,1,1,1,1,1
58168,1,1,1,1,1,1,1,1,1
58467,1,1,1,1,1,1,1,1,1
58491,1,1,1,1,1,1,1,1,1
58515,1,1,1,1,1,1,1,1,1
58568,1,1,1,1,1,1,1,1,1
58603,1,1,1,1,1,1,1,1,1
58627,1,1,1,1,1,1,1,1,1
58655,1,1,1,1,1,1,1,1,1
58659,1,1,1,1,1,1,1,1,1
58725,1,1,1,1,1,1,1,1,1
58802,1,1,1,1,1,1,1,1,1
58809,1,1,1,1,1,1,1,1,1
58898,1,1,1,1,1,1,1,1,1
58901,1,1,1,1,1,1,1,1,1
58905,1,1,1,1,1,1,1,1,1
58919,1,1,1,1,1,1,1,1,1
59039,1,1,1,1,1,1,1,1,1
59104,1,1,1,1,1,1,1,1,1
59112,1,1,1,1,1,1,1,1,1
59121,1,1,1,1,1,1,1,1,1
59122,1,1,1,1,1,1,1,1,1
59193,1,1,1,1,1,1,1,1,1
59209,1,1,1,1,1,1,1,1,1
59214,1,1,1,1,1,1,1,1,1
59239,1,1,1,1,1,1,1,1,1
59332,1,1,1,1,1,1,1,1,1
59390,1,1,1,1,1,1,1,1,1
59421,1,1,1,1,1,1,1,1,1
59489,1,1,1,1,1,1,1,1,1
59501,1,1,1,1,1,1,1,1,1
59529,1,1,1,1,1,1,1,1,1
59639,1,1,1,1,1,1,1,1,1
59684,1,1,1,1,1,1,1,1,1
59776,1,1,1,1,1,1,1,1,1
59830,1,1,1,1,1,1,1,1,1
59838,1,1,1,1,1,1,1,1,1
59850,1,1,1,1,1,1,1,1,1
59899,1,1,1,1,1,1,1,1,1
59923,1,1,1,1,1,1,1,1,1
59952,1,1,1,1,1,1,1,1,1
59967,1,1,1,1,1,1,1,1,1
59971,1,1,1,1,1,1,1,1,1
59992,1,1,1,1,1,1,1,1,1
60005,1,1,1,1,1,1,1,1,1
60033,1,1,1,1,1,1,1,1,1
60140,1,1,1,1,1,1,1,1,1
60183,1,1,1,1,1,1,1,1,1
60232,1,1,1,1,1,1,1,1,1
60257,1,1,1,1,1,1,1,1,1
60274,1,1,1,1,1,1,1,1,1
60350,1,1,1,1,1,1,1,1,1
60357,1,1,1,1,1,1,1,1,1
60392,1,1,1,1,1,1,1,1,1
60406,1,1,1,1,1,1,1,1,1
60407,1,1,1,1,1,1,1,1,1
60427,1,1,1,1,1,1,1,1,1
60513,1,1,1,1,1,1,1,1,1
60553,1,1,1,1,1,1,1,1,1
60571,1,1,1,1,1,1,1,1,1
60582,1,1,1,1,1,1,1,1,1
60598,1,1,1,1,1,1,1,1,1
60625,1,1,1,1,1,1,1,1,1
60648,1,1,1,1,1,1,1,1,1
60669,1,1,1,1,1,1,1,1,1
60684,1,1,1,1,1,1,1,1,1
60695,1,1,1,1,1,1,1,1,1
60735,1,1,1,1,1,1,1,1,1
60750,1,1,1,1,1,1,1,1,1
60842,1,1,1,1,1,1,1,1,1
60907,1,1,1,1,1,1,1,1,1
61017,1,1,1,1,1,1,1,1,1
61037,1,1,1,1,1,1,1,1,1
61088,1,1,1,1,1,1,1,1,1
61115,1,1,1,1,1,1,1,1,1
61153,1,1,1,1,1,1,1,1,1
61155,1,1,1,1,1,1,1,1,1
61158,1,1,1,1,1,1,1,1,1
61174,1,1,1,1,1,1,1,1,1
61190,1,1,1,1,1,1,1,1,1
61238,1,1,1,1,1,1,1,1,1
61324,1,1,1,1,1,1,1,1,1
61371,1,1,1,1,1,1,1,1,1
61522,1,1,1,1,1,1,1,1,1
61612,1,1,1,1,1,1,1,1,1
61659,1,1,1,1,1,1,1,1,1
61693,1,1,1,1,1,1,1,1,1
61761,1,1,1,1,1,1,1,1,1
61816,1,1,1,1,1,1,1,1,1
61974,1,1,1,1,1,1,1,1,1
61989,1,1,1,1,1,1,1,1,1
62028,1,1,1,1,1,1,1,1,1
62283,1,1,1,1,1,1,1,1,1
62325,1,1,1,1,1,1,1,1,1
62352,1,1,1,1,1,1,1,1,1
62425,1,1,1,1,1,1,1,1,1
62547,1,1,1,1,1,1,1,1,1
62598,1,1,1,1,1,1,1,1,1
62624,1,1,1,1,1,1,1,1,1
62634,1,1,1,1,1,1,1,1,1
62641,1,1,1,1,1,1,1,1,1
62670,1,1,1,1,1,1,1,1,1
62759,1,1,1,1,1,1,1,1,1
62921,1,1,1,1,1,1,1,1,1
63408,1,1,1,1,1,1,1,1,1
63418,1,1,1,1,1,1,1,1,1
63533,1,1,1,1,1,1,1,1,1
63536,1,1,1,1,1,1,1,1,1
63558,1,1,1,1,1,1,1,1,1
63620,1,1,1,1,1,1,1,1,1
63755,1,1,1,1,1,1,1,1,1
63927,1,1,1,1,1,1,1,1,1
63958,1,1,1,1,1,1,1,1,1
63962,1,1,1,1,1,1,1,1,1
63977,1,1,1,1,1,1,1,1,1
64047,1,1,1,1,1,1,1,1,1
64063,1,1,1,1,1,1,1,1,1
64073,1,1,1,1,1,1,1,1,1
64111,1,1,1,1,1,1,1,1,1
64141,1,1,1,1,1,1,1,1,1
64161,1,1,1,1,1,1,1,1,1
64211,1,1,1,1,1,1,1,1,1
64214,1,1,1,1,1,1,1,1,1
64251,1,1,1,1,1,1,1,1,1
64303,1,1,1,1,1,1,1,1,1
64453,1,1,1,1,1,1,1,1,1
64522,1,1,1,1,1,1,1,1,1
64531,1,1,1,1,1,1,1,1,1
64545,1,1,1,1,1,1,1,1,1
64572,1,1,1,1,1,1,1,1,1
64622,1,1,1,1,1,1,1,1,1
64724,1,1,1,1,1,1,1,1,1
64767,1,1,1,1,1,1,1,1,1
64882,1,1,1,1,1,1,1,1,1
64887,1,1,1,1,1,1,1,1,1
64932,1,1,1,1,1,1,1,1,1
64970,1,1,1,1,1,1,1,1,1
64990,1,1,1,1,1,1,1,1,1
65008,1,1,1,1,1,1,1,1,1
65047,1,1,1,1,1,1,1,1,1
65091,1,1,1,1,1,1,1,1,1
65125,1,1,1,1,1,1,1,1,1
65158,1,1,1,1,1,1,1,1,1
65172,1,1,1,1,1,1,1,1,1
65219,1,1,1,1,1,1,1,1,1
65232,1,1,1,1,1,1,1,1,1
65314,1,1,1,1,1,1,1,1,1
65370,1,1,1,1,1,1,1,1,1
65409,1,1,1,1,1,1,1,1,1
65547,1,1,1,1,1,1,1,1,1
65557,1,1,1,1,1,1,1,1,1
65732,1,1,1,1,1,1,1,1,1
65742,1,1,1,1,1,1,1,1,1
65785,1,1,1,1,1,1,1,1,1
65815,1,1,1,1,1,1,1,1,1
65817,1,1,1,1,1,1,1,1,1
65840,1,1,1,1,1,1,1,1,1
65879,1,1,1,1,1,1,1,1,1
65906,1,1,1,1,1,1,1,1,1
65937,1,1,1,1,1,1,1,1,1
65944,1,1,1,1,1,1,1,1,1
65984,1,1,1,1,1,1,1,1,1
66157,1,1,1,1,1,1,1,1,1
66165,1,1,1,1,1,1,1,1,1
66190,1,1,1,1,1,1,1,1,1
66214,1,1,1,1,1,1,1,1,1
66291,1,1,1,1,1,1,1,1,1
66305,1,1,1,1,1,1,1,1,1
66354,1,1,1,1,1,1,1,1,1
66436,1,1,1,1,1,1,1,1,1
66558,1,1,1,1,1,1,1,1,1
66606,1,1,1,1,1,1,1,1,1
66653,1,1,1,1,1,1,1,1,1
66693,1,1,1,1,1,1,1,1,1
66705,1,1,1,1,1,1,1,1,1
66739,1,1,1,1,1,1,1,1,1
66847,1,1,1,1,1,1,1,1,1
66854,1,1,1,1,1,1,1,1,1
67042,1,1,1,1,1,1,1,1,1
67155,1,1,1,1,1,1,1,1,1
67202,1,1,1,1,1,1,1,1,1
67251,1,1,1,1,1,1,1,1,1
67390,1,1,1,1,1,1,1,1,1
67470,1,1,1,1,1,1,1,1,1
67516,1,1,1,1,1,1,1,1,1
67546,1,1,1,1,1,1,1,1,1
67613,1,1,1,1,1,1,1,1,1
67769,1,1,1,1,1,1,1,1,1
67793,1,1,1,1,1,1,1,1,1
68174,1,1,1,1,1,1,1,1,1
68228,1,1,1,1,1,1,1,1,1
68345,1,1,1,1,1,1,1,1,1
68401,1,1,1,1,1,1,1,1,1
68552,1,1,1,1,1,1,1,1,1
68654,1,1,1,1,1,1,1,1,1
68659,1,1,1,1,1,1,1,1,1
68920,1,1,1,1,1,1,1,1,1
68982,1,1,1,1,1,1,1,1,1
69260,1,1,1,1,1,1,1,1,1
69318,1,1,1,1,1,1,1,1,1
69371,1,1,1,1,1,1,1,1,1
69375,1,1,1,1,1,1,1,1,1
69377,1,1,1,1,1,1,1,1,1
69504,1,1,1,1,1,1,1,1,1
69567,1,1,1,1,1,1,1,1,1
69568,1,1,1,1,1,1,1,1,1
69571,1,1,1,1,1,1,1,1,1
69701,1,1,1,1,1,1,1,1,1
70100,1,1,1,1,1,1,1,1,1
70296,1,1,1,1,1,1,1,1,1
70369,1,1,1,1,1,1,1,1,1
70407,1,1,1,1,1,1,1,1,1
70506,1,1,1,1,1,1,1,1,1
70643,1,1,1,1,1,1,1,1,1
70762,1,1,1,1,1,1,1,1,1
70946,1,1,1,1,1,1,1,1,1
70974,1,1,1,1,1,1,1,1,1
71197,1,1,1,1,1,1,1,1,1
71246,1,1,1,1,1,1,1,1,1
71353,1,1,1,1,1,1,1,1,1
71407,1,1,1,1,1,1,1,1,1
71457,1,1,1,1,1,1,1,1,1
71470,1,1,1,1,1,1,1,1,1
71498,1,1,1,1,1,1,1,1,1
71499,1,1,1,1,1,1,1,1,1
71586,1,1,1,1,1,1,1,1,1
71701,1,1,1,1,1,1,1,1,1
72594,1,1,1,1,1,1,1,1,1
72692,1,1,1,1,1,1,1,1,1
72716,1,1,1,1,1,1,1,1,1
72992,1,1,1,1,1,1,1,1,1
73034,1,1,1,1,1,1,1,1,1
73106,1,1,1,1,1,1,1,1,1
73108,1,1,1,1,1,1,1,1,1
73125,1,1,1,1,1,1,1,1,1
73227,1,1,1,1,1,1,1,1,1
73274,1,1,1,1,1,1,1,1,1
73306,1,1,1,1,1,1,1,1,1
73386,1,1,1,1,1,1,1,1,1
73478,1,1,1,1,1,1,1,1,1
73747,1,1,1,1,1,1,1,1,1
73801,1,1,1,1,1,1,1,1,1
73858,1,1,1,1,1,1,1,1,1
73868,1,1,1,1,1,1,1,1,1
73871,1,1,1,1,1,1,1,1,1
74103,1,1,1,1,1,1,1,1,1
74175,1,1,1,1,1,1,1,1,1
74306,1,1,1,1,1,1,1,1,1
74337,1,1,1,1,1,1,1,1,1
74427,1,1,1,1,1,1,1,1,1
74644,1,1,1,1,1,1,1,1,1
74723,1,1,1,1,1,1,1,1,1
74845,1,1,1,1,1,1,1,1,1
75038,1,1,1,1,1,1,1,1,1
75039,1,1,1,1,1,1,1,1,1
75044,1,1,1,1,1,1,1,1,1
75089,1,1,1,1,1,1,1,1,1
75164,1,1,1,1,1,1,1,1,1
75313,1,1,1,1,1,1,1,1,1
75481,1,1,1,1,1,1,1,1,1
75499,1,1,1,1,1,1,1,1,1
75539,1,1,1,1,1,1,1,1,1
75594,1,1,1,1,1,1,1,1,1
75663,1,1,1,1,1,1,1,1,1
75819,1,1,1,1,1,1,1,1,1
76018,1,1,1,1,1,1,1,1,1
76259,1,1,1,1,1,1,1,1,1
76361,1,1,1,1,1,1,1,1,1
76412,1,1,1,1,1,1,1,1,1
76417,1,1,1,1,1,1,1,1,1
76502,1,1,1,1,1,1,1,1,1
76602,1,1,1,1,1,1,1,1,1
76617,1,1,1,1,1,1,1,1,1
76662,1,1,1,1,1,1,1,1,1
76799,1,1,1,1,1,1,1,1,1
77180,1,1,1,1,1,1,1,1,1
77224,1,1,1,1,1,1,1,1,1
77349,1,1,1,1,1,1,1,1,1
77501,1,1,1,1,1,1,1,1,1
77536,1,1,1,1,1,1,1,1,1
77561,1,1,1,1,1,1,1,1,1
77763,1,1,1,1,1,1,1,1,1
77767,1,1,1,1,1,1,1,1,1
77899,1,1,1,1,1,1,1,1,1
77915,1,1,1,1,1,1,1,1,1
78146,1,1,1,1,1,1,1,1,1
78201,1,1,1,1,1,1,1,1,1
78219,1,1,1,1,1,1,1,1,1
78352,1,1,1,1,1,1,1,1,1
78431,1,1,1,1,1,1,1,1,1
78455,1,1,1,1,1,1,1,1,1
78596,1,1,1,1,1,1,1,1,1
78651,1,1,1,1,1,1,1,1,1
78744,1,1,1,1,1,1,1,1,1
78828,1,1,1,1,1,1,1,1,1
78942,1,1,1,1,1,1,1,1,1
78974,1,1,1,1,1,1,1,1,1
79164,1,1,1,1,1,1,1,1,1
79259,1,1,1,1,1,1,1,1,1
79667,1,1,1,1,1,1,1,1,1
80107,1,1,1,1,1,1,1,1,1
80222,1,1,1,1,1,1,1,1,1
80249,1,1,1,1,1,1,1,1,1
80274,1,1,1,1,1,1,1,1,1
80294,1,1,1,1,1,1,1,1,1
80332,1,1,1,1,1,1,1,1,1
80355,1,1,1,1,1,1,1,1,1
80400,1,1,1,1,1,1,1,1,1
80863,1,1,1,1,1,1,1,1,1
80974,1,1,1,1,1,1,1,1,1
80987,1,1,1,1,1,1,1,1,1
81037,1,1,1,1,1,1,1,1,1
81053,1,1,1,1,1,1,1,1,1
81256,1,1,1,1,1,1,1,1,1
81364,1,1,1,1,1,1,1,1,1
81579,1,1,1,1,1,1,1,1,1
81614,1,1,1,1,1,1,1,1,1
81837,1,1,1,1,1,1,1,1,1
81958,1,1,1,1,1,1,1,1,1
81964,1,1,1,1,1,1,1,1,1
81980,1,1,1,1,1,1,1,1,1
82000,1,1,1,1,1,1,1,1,1
82099,1,1,1,1,1,1,1,1,1
82296,1,1,1,1,1,1,1,1,1
82349,1,1,1,1,1,1,1,1,1
82396,1,1,1,1,1,1,1,1,1
82408,1,1,1,1,1,1,1,1,1
82602,1,1,1,1,1,1,1,1,1
82606,1,1,1,1,1,1,1,1,1
82679,1,1,1,1,1,1,1,1,1
83004,1,1,1,1,1,1,1,1,1
83027,1,1,1,1,1,1,1,1,1
83121,1,1,1,1,1,1,1,1,1
83202,1,1,1,1,1,1,1,1,1
83249,1,1,1,1,1,1,1,1,1
83254,1,1,1,1,1,1,1,1,1
83257,1,1,1,1,1,1,1,1,1
83287,1,1,1,1,1,1,1,1,1
83289,1,1,1,1,1,1,1,1,1
83300,1,1,1,1,1,1,1,1,1
83556,1,1,1,1,1,1,1,1,1
83602,1,1,1,1,1,1,1,1,1
83610,1,1,1,1,1,1,1,1,1
83644,1,1,1,1,1,1,1,1,1
83692,1,1,1,1,1,1,1,1,1
83816,1,1,1,1,1,1,1,1,1
83851,1,1,1,1,1,1,1,1,1
83970,1,1,1,1,1,1,1,1,1
83980,1,1,1,1,1,1,1,1,1
84027,1,1,1,1,1,1,1,1,1
84139,1,1,1,1,1,1,1,1,1
84301,1,1,1,1,1,1,1,1,1
84396,1,1,1,1,1,1,1,1,1
84512,1,1,1,1,1,1,1,1,1
84530,1,1,1,1,1,1,1,1,1
84813,1,1,1,1,1,1,1,1,1
84875,1,1,1,1,1,1,1,1,1
84899,1,1,1,1,1,1,1,1,1
84913,1,1,1,1,1,1,1,1,1
84980,1,1,1,1,1,1,1,1,1
85007,1,1,1,1,1,1,1,1,1
85061,1,1,1,1,1,1,1,1,1
85228,1,1,1,1,1,1,1,1,1
85327,1,1,1,1,1,1,1,1,1
85356,1,1,1,1,1,1,1,1,1
85359,1,1,1,1,1,1,1,1,1
85419,1,1,1,1,1,1,1,1,1
85483,1,1,1,1,1,1,1,1,1
85515,1,1,1,1,1,1,1,1,1
85536,1,1,1,1,1,1,1,1,1
85622,1,1,1,1,1,1,1,1,1
85705,1,1,1,1,1,1,1,1,1
85766,1,1,1,1,1,1,1,1,1
85780,1,1,1,1,1,1,1,1,1
85787,1,1,1,1,1,1,1,1,1
85814,1,1,1,1,1,1,1,1,1
85816,1,1,1,1,1,1,1,1,1
85873,1,1,1,1,1,1,1,1,1
85967,1,1,1,1,1,1,1,1,1
86061,1,1,1,1,1,1,1,1,1
86064,1,1,1,1,1,1,1,1,1
86091,1,1,1,1,1,1,1,1,1
86119,1,1,1,1,1,1,1,1,1
86133,1,1,1,1,1,1,1,1,1
86180,1,1,1,1,1,1,1,1,1
86181,1,1,1,1,1,1,1,1,1
86232,1,1,1,1,1,1,1,1,1
86348,1,1,1,1,1,1,1,1,1
86367,1,1,1,1,1,1,1,1,1
86448,1,1,1,1,1,1,1,1,1
86568,1,1,1,1,1,1,1,1,1
86627,1,1,1,1,1,1,1,1,1
86694,1,1,1,1,1,1,1,1,1
86775,1,1,1,1,1,1,1,1,1
86799,1,1,1,1,1,1,1,1,1
86880,1,1,1,1,1,1,1,1,1
86898,1,1,1,1,1,1,1,1,1
87066,1,1,1,1,1,1,1,1,1
87071,1,1,1,1,1,1,1,1,1
87326,1,1,1,1,1,1,1,1,1
87379,1,1,1,1,1,1,1,1,1
87776,1,1,1,1,1,1,1,1,1
87971,1,1,1,1,1,1,1,1,1
88003,1,1,1,1,1,1,1,1,1
88117,1,1,1,1,1,1,1,1,1
88345,1,1,1,1,1,1,1,1,1
88357,1,1,1,1,1,1,1,1,1
88477,1,1,1,1,1,1,1,1,1
88524,1,1,1,1,1,1,1,1,1
88536,1,1,1,1,1,1,1,1,1
88650,1,1,1,1,1,1,1,1,1
88770,1,1,1,1,1,1,1,1,1
88813,1,1,1,1,1,1,1,1,1
88849,1,1,1,1,1,1,1,1,1
88895,1,1,1,1,1,1,1,1,1
88915,1,1,1,1,1,1,1,1,1
89119,1,1,1,1,1,1,1,1,1
89133,1,1,1,1,1,1,1,1,1
89153,1,1,1,1,1,1,1,1,1
89170,1,1,1,1,1,1,1,1,1
89338,1,1,1,1,1,1,1,1,1
89347,1,1,1,1,1,1,1,1,1
89354,1,1,1,1,1,1,1,1,1
89426,1,1,1,1,1,1,1,1,1
89457,1,1,1,1,1,1,1,1,1
89488,1,1,1,1,1,1,1,1,1
89588,1,1,1,1,1,1,1,1,1
89589,1,1,1,1,1,1,1,1,1
89610,1,1,1,1,1,1,1,1,1
89755,1,1,1,1,1,1,1,1,1
89773,1,1,1,1,1,1,1,1,1
89935,1,1,1,1,1,1,1,1,1
90014,1,1,1,1,1,1,1,1,1
90021,1,1,1,1,1,1,1,1,1
90146,1,1,1,1,1,1,1,1,1
90159,1,1,1,1,1,1,1,1,1
90212,1,1,1,1,1,1,1,1,1
90241,1,1,1,1,1,1,1,1,1
90292,1,1,1,1,1,1,1,1,1
90316,1,1,1,1,1,1,1,1,1
90526,1,1,1,1,1,1,1,1,1
90537,1,1,1,1,1,1,1,1,1
90566,1,1,1,1,1,1,1,1,1
90620,1,1,1,1,1,1,1,1,1
90820,1,1,1,1,1,1,1,1,1
90937,1,1,1,1,1,1,1,1,1
91004,1,1,1,1,1,1,1,1,1
91057,1,1,1,1,1,1,1,1,1
91087,1,1,1,1,1,1,1,1,1
91153,1,1,1,1,1,1,1,1,1
91201,1,1,1,1,1,1,1,1,1
91239,1,1,1,1,1,1,1,1,1
91268,1,1,1,1,1,1,1,1,1
91417,1,1,1,1,1,1,1,1,1
91564,1,1,1,1,1,1,1,1,1
91584,1,1,1,1,1,1,1,1,1
91593,1,1,1,1,1,1,1,1,1
91612,1,1,1,1,1,1,1,1,1
91619,1,1,1,1,1,1,1,1,1
91668,1,1,1,1,1,1,1,1,1
91686,1,1,1,1,1,1,1,1,1
91712,1,1,1,1,1,1,1,1,1
91901,1,1,1,1,1,1,1,1,1
91986,1,1,1,1,1,1,1,1,1
91992,1,1,1,1,1,1,1,1,1
92156,1,1,1,1,1,1,1,1,1
92183,1,1,1,1,1,1,1,1,1
92254,1,1,1,1,1,1,1,1,1
92462,1,1,1,1,1,1,1,1,1
92656,1,1,1,1,1,1,1,1,1
92791,1,1,1,1,1,1,1,1,1
92832,1,1,1,1,1,1,1,1,1
92963,1,1,1,1,1,1,1,1,1
92971,1,1,1,1,1,1,1,1,1
92994,1,1,1,1,1,1,1,1,1
93043,1,1,1,1,1,1,1,1,1
93160,1,1,1,1,1,1,1,1,1
